SMILES	prop_1	prop_2	prop_3	prop_4
CC1CNCCN1	1.8779	0.38939	-2.850894166	6.2777
CC(CO)C=CF	1.5559	0.41655	-2.474088307	7.2892
NC(C=C)C=CF	2.3938	0.39445	-2.348441931	6.369
NCC=CC(F)F	3.2998	0.39234	-2.135985827	6.1871
NCC1COC1=O	3.9693	0.39734	-2.233787424	5.9842
CCOCC=O	3.1318	0.38044	-2.15260094	4.3081
FC=COCC#N	2.7215	0.39211	-1.821401285	6.4154
CC(CO)=CF	1.4165	0.41073	-2.005572427	7.1512
CC(=N)N(N)C=C	2.4606	0.35882	-2.405412228	5.8443
CN(C)CCCN	1.2382	0.39744	-3.046450656	6.4908
CNCC=CC#C	1.3024	0.35516	-2.547092162	5.4946
CNCC(=O)OC	1.8621	0.37952	-2.448299353	6.0394
CNC(N)=CC=O	6.6033	0.32456	-2.340024271	4.2672
CCC(N)C#CC	1.3577	0.41735	-2.793257477	6.5446
CC1CN(C1)N=C	2.2804	0.35747	-2.579816654	5.7897
FC1CCC1	1.8784	0.50265	-1.849775351	9.1331
CC=CC	0	0.41995	-1.839402807	7.3952
O=c1ccnco1	2.5366	0.34512	-1.82568409	5.0803
CC1NC1C(N)=N	3.5192	0.39282	-2.431614871	6.2984
FCC#N	3.2863	0.48378	-0.973715909	7.2499
NCc1cnon1	4.2094	0.3685	-1.861942694	6.0051
ON=CCCC#C	0.2791	0.40096	-2.214786409	6.1172
OC=C1C=CN=N1	6.6209	0.2949	-1.861429651	2.9452
CNN=C(C)CO	2.2313	0.36016	-2.507686055	5.8016
CC1CC(N)CO1	0.762	0.42012	-2.746033609	6.8399
NC1=CC(=N)NC1	5.335	0.34439	-2.246276877	5.7527
NCC1(N)CCC1	2.2277	0.41023	-2.833178998	6.6379
CNC1(C)CC1	0.8331	0.40528	-2.55411478	6.4606
CC(OC=C)C#N	3.447	0.41199	-2.29272487	6.8672
CC=C(CO)C#C	2.4234	0.3616	-2.446129545	5.6834
C1CN=CN=CN1	4.7735	0.35129	-2.227149119	4.4658
CNC(C)C(O)=O	1.1804	0.3791	-2.467888101	5.7686
FC1CCCOC1	2.6286	0.4467	-2.497057738	7.8096
O=CCC1CCC1	2.57	0.38201	-2.715042195	4.386
FCC(=O)NC=C	1.9443	0.36641	-2.094431322	5.6343
CC1CC2CC2O1	1.4144	0.43061	-2.708854332	7.5516
OC(CC#N)C=O	1.6325	0.38181	-2.011757327	4.501
CC(F)=C	1.5697	0.42579	-1.388169814	7.594
CC(F)CC#C	2.0867	0.45777	-2.069533358	6.707
NC(=N)C(=O)C#C	2.174	0.31435	-1.859836924	3.7692
CNCC(C)(C)O	2.6969	0.41866	-2.957371145	6.7394
COC1(C)COC1	2.2779	0.43932	-2.59147757	7.3794
On1cc(F)nn1	3.5491	0.37986	-1.391391938	6.4192
COC=CC(C)N	0.4522	0.39589	-2.717292163	6.6011
CCC(=CC)C=O	3.6683	0.35316	-2.730441196	4.019
CNNC(=O)C=O	4.3826	0.30306	-2.003091438	3.3807
NC1C=CCC1O	2.4833	0.39243	-2.522552566	6.1422
CC(C)=CC1CN1	1.8424	0.38324	-2.799673667	6.472
CCNN=CC=O	5.461	0.30852	-2.300655958	3.92
CNC(=O)NC=N	5.8541	0.39759	-2.17278435	6.0866
Fc1cn[nH]c1	2.437	0.39473	-1.502506557	6.5892
CC(=C)C(=C)C=O	2.8058	0.32904	-2.489763532	3.6755
O=Cc1cnco1	1.8973	0.34368	-1.807294178	3.9387
O=CC#CC1CC1	4.1762	0.35248	-2.230060461	4.0125
CC=C(F)CCN	0.6298	0.41353	-2.590197886	6.7909
CC1CC(C)(N)C1	1.2384	0.41338	-3.042196862	6.654
FC1CCC1F	2.3435	0.50518	-1.866754889	8.916
CC1(F)CC1CO	3.224	0.44783	-2.466357138	7.4921
OCC(O)CCF	0.8311	0.45477	-2.392832802	7.6848
NCCC=C	1.2373	0.40738	-2.097551883	6.7591
C1C=CNC=N1	2.9477	0.35433	-1.955232907	4.9449
C1OC2CC1C2	1.8134	0.44553	-2.225735473	7.8336
NCc1cnco1	2.9231	0.38632	-2.126455744	6.3477
FCCCC1CN1	2.249	0.44368	-2.570282268	7.593
ON=CC(O)C=C	1.5981	0.39181	-2.1517089	6.295
C1OCC1C2CO2	3.1104	0.44558	-2.355597651	7.318
NN=c1[nH]cn[nH]1	1.4997	0.34459	-1.803591663	5.6577
CC(O)CCC#C	1.597	0.44125	-2.679932163	6.7382
FCc1cnoc1	2.7881	0.39955	-1.832678517	6.6288
CC#CC=CC#C	1.3121	0.32042	-2.289762001	4.891
CCNC(=N)CC	3.721	0.40056	-2.863917695	6.5699
CC1CC1N	1.3522	0.41726	-2.092946684	6.6452
COCC(C)N	0.9569	0.42346	-2.475155508	6.891
CNC1CC=CC1	0.8943	0.39327	-2.825152197	6.5414
CC(CN)NC=O	2.5661	0.38837	-2.570145275	5.6808
C1CC=COCO1	1.7612	0.39827	-2.398992382	6.6789
C=NN1CCC1	2.1524	0.35803	-2.10832134	5.7869
CC(O)C1CN1C	2.6606	0.43793	-2.711736557	7.5321
CC=NNCC#C	1.7289	0.36444	-2.331001294	5.8385
CCNN(C)C=N	4.6909	0.3881	-2.614695448	6.3892
ONC(=NO)C#C	1.051	0.34277	-1.653403279	5.6243
CF	1.8276	0.56335	-0.66942929	9.9523
CC#CC(O)=O	2.5063	0.38283	-1.726395402	5.0208
CC(C)CC(C)=C	0.6039	0.41408	-3.247878436	7.211
OCC1OCCO1	1.1465	0.45072	-2.311063617	7.5754
CN=CN=CNN	1.2291	0.338	-2.206257949	5.2489
OC12CCOC1C2	2.5131	0.41771	-2.390062428	7.3188
O=CC1CN=CN1	2.2484	0.33994	-2.123342864	4.3412
OC1CCC1CF	2.9465	0.45517	-2.471542009	7.4815
C=C1CON=CO1	2.5758	0.37384	-1.940032355	5.8748
Nc1c[nH]nn1	4.1766	0.35098	-1.554767384	5.7267
NC1CC2OC2C1	2.4228	0.42604	-2.513531637	6.7717
CC1CC(O)C1C	1.402	0.44571	-2.930620592	7.418
CC1(C)CC1F	1.7249	0.46497	-2.311534979	8.276
OCC1CCC=C1	1.5176	0.41083	-2.723218153	7.0253
CCC(O)CCN	3.2867	0.42336	-2.963162687	6.9059
CC=NN=CCN	1.2898	0.35433	-2.398842723	4.2715
COC(C)CC#N	3.9417	0.45311	-2.524376275	7.8381
C=CC=CC1CO1	1.821	0.34131	-2.458130526	5.6644
CC1C(N)C1C=C	1.6006	0.38455	-2.798368946	6.3943
CN(N)C=NN=C	1.4872	0.33068	-2.170537196	4.5595
C=Cc1ncc[nH]1	3.4882	0.32788	-2.22861066	5.151
CCCC1CN1	1.8763	0.43495	-2.556558074	7.265
COCCCN	1.0405	0.43049	-2.470794144	6.7407
FCCOCC=C	1.1628	0.41786	-2.453838179	7.0084
CC(N)C(F)CF	3.647	0.43526	-2.361461302	6.9854
N=C1C=NC=N1	2.6296	0.31839	-1.526120675	3.3619
FCC(F)C(F)F	1.2699	0.53906	-1.657262192	9.5527
NC(=O)NOC=O	4.7295	0.39081	-1.724533897	6.1248
N1C2C=NN=CC12	3.2032	0.3315	-1.942327385	3.8263
COCCNN=C	2.0766	0.36121	-2.484735902	5.8233
NC(=N)NCC#N	4.8458	0.40729	-2.045287464	6.8055
CNCC1NC1C	1.9753	0.40965	-2.815298256	6.5626
CC(C)CN1CC1	1.1388	0.4286	-3.018352653	7.4575
COC(=O)CC#C	2.2348	0.42503	-2.174646532	6.0493
C1COCCN1	1.556	0.41958	-2.267512946	6.6608
CC(O)C1CC1C	1.6275	0.4507	-2.925870935	7.6842
FC1CCNC1	1.3059	0.42331	-2.135960716	6.9221
NCC1NCC=C1	1.387	0.37934	-2.622409411	5.8467
NC1C2CC1C=C2	1.1122	0.38079	-2.571188751	5.8067
CC(F)=CC(C)=O	3.6426	0.3528	-2.284226418	4.0738
CC=CC#CC	0.2909	0.35855	-2.304021302	5.5651
FCCC=CC=C	1.6698	0.35133	-2.559626642	5.8613
N#CC1CCN1	3.1466	0.41175	-1.93190964	6.5785
CC=CC1OC1C	1.7344	0.39949	-2.69305162	6.8875
C1CCNC1	1.3232	0.41177	-2.117040386	6.5462
CON(C=O)C=O	2.921	0.3763	-1.880565876	4.7326
CC1=NOC=NO1	0.8975	0.36611	-1.7141161	4.8693
NC1COC2CC12	0.8411	0.41461	-2.499794994	6.7329
COC(=O)NN=C	3.8299	0.37488	-2.015961829	5.9052
NC1C=CNC1=N	4.0714	0.34266	-2.222476997	5.1761
CC(F)(CO)CO	1.2637	0.45718	-2.399694893	7.8163
CCCC(F)C#C	1.8136	0.45407	-2.532066642	6.351
NCC1CC(=O)O1	4.1044	0.40421	-2.238487104	6.048
C#CC1=CCC=C1	1.1494	0.33384	-2.33587305	4.9387
CC(C=O)C1CN1	2.8366	0.3706	-2.499988443	4.2997
NCc1ccc[nH]1	3.0235	0.37947	-2.440838865	6.2891
CCC1CC1	0.1236	0.47856	-2.297921644	8.5884
COC1CC=CC1	1.0561	0.41661	-2.711353106	7.0144
CONC(=N)C#C	3.2088	0.37254	-1.996538045	5.6457
FC(CC#N)C#N	4.0651	0.47557	-1.751667225	7.3312
CCC(C)(O)CO	2.4014	0.44433	-2.854630169	7.7543
CC1=NC=NC1=N	0.6274	0.32706	-2.013761251	3.6542
OCC1(CO)CC1	3.3696	0.4335	-2.609103539	7.6156
CCC(CF)NC	2.0553	0.41729	-2.804704729	6.7379
CC(CO)C1CN1	2.2584	0.44446	-2.713255367	7.4981
CC1(CC1)C2CC2	0.1845	0.45905	-2.998303887	8.2636
CC1CCC1C	0.0848	0.47969	-2.774495517	8.7852
CCN1CC1	1.1577	0.43695	-2.079462121	7.4816
CN(C)CC(C)=C	0.4827	0.38253	-3.024792167	6.086
NCC(CO)=NO	2.388	0.38615	-2.182857349	5.7906
CC(F)C(C)(C)C	1.7385	0.49248	-3.026787003	9.1885
NCCC=CF	1.9933	0.41103	-2.112322709	6.7557
CON=CNN	0.5548	0.36609	-1.789610041	6.1753
CCC(O)CC#N	3.2669	0.45475	-2.540299482	7.7593
CCN1CC1CN	0.6502	0.42187	-2.816436703	6.7597
OC(=O)C(F)=CF	4.1837	0.37139	-1.513691749	5.2761
NC1C=CNC1=O	4.5308	0.34733	-2.138820539	5.0288
CCN=C(C)NN	2.1017	0.38845	-2.630473844	6.0707
NC(=O)CNC=N	4.5634	0.38467	-2.169182728	5.7416
CC1(CCN1)C#N	5.0668	0.41777	-2.404649678	6.6496
CC1=NN=C(C)C1	4.7677	0.3702	-2.414004222	4.9238
FC1CCC1C=O	3.524	0.37308	-2.26261431	4.216
O=C1CCCCN1	4.3002	0.39481	-2.580074446	5.6914
CC#CC1NC1C	1.9185	0.41735	-2.553956132	6.251
CCN(C)C(C)C	0.5697	0.39402	-3.253850022	6.5124
CC(=O)C=NN=C	3.4071	0.31672	-2.077940819	3.44
CC(=O)CC(N)=N	2.5983	0.35468	-2.359269143	4.4716
CC1NCCC1F	2.2901	0.41706	-2.607182937	6.764
CC#CCC(F)F	2.4263	0.4549	-2.099383142	6.6709
C1C=CCC2OC12	2.3436	0.4148	-2.426769295	6.6039
OCCC(F)C#N	3.9059	0.44782	-2.071826262	7.3599
NC1CNC1C#C	2.4307	0.40785	-2.341049037	6.315
CC1(F)CCC1=O	3.6735	0.35819	-2.273972589	4.1115
CN1CC=CC1	0.6381	0.37325	-2.348663586	5.5218
CC1(O)C(O)C1O	1.4422	0.41415	-2.294956804	7.133
Cc1nonc1C	4.2354	0.40398	-2.077587941	6.1383
COC=C(C)CN	2.3606	0.38354	-2.716121889	6.571
CC1COC1CN	1.4366	0.42241	-2.717469971	6.7206
CNC(=N)CC=C	3.4421	0.37659	-2.629418523	6.4827
CCCCC#CC	0.1393	0.43691	-2.999285229	6.7127
C=C1CCN=CN1	2.1281	0.35676	-2.4303599	5.5764
COC1C=NN=C1	4.9047	0.35022	-2.054160294	4.4027
Oc1nc(F)c[nH]1	3.4127	0.3921	-1.698165473	6.4768
OCCNCC=O	3.7917	0.35832	-2.421201626	4.2452
C=CC1OC1C#C	1.7301	0.39088	-2.197629288	6.2407
CC(C#N)C(F)=C	2.5964	0.42468	-2.163638492	7.5565
CC1C(F)C1C#C	1.3295	0.44236	-2.294732493	6.3427
CC(C)(N)C(F)F	3.0272	0.42769	-2.375376124	6.9977
NC1CNC=NC1	3.2732	0.3867	-2.447286146	6.0203
N#CC1=NNCC1	5.8531	0.32447	-1.994080797	5.0738
C1CC=NN=C1	4.3924	0.35114	-1.920509763	4.279
CC=C1CN=CN1	2.6814	0.3453	-2.42673419	5.3391
NC1CCC2NC12	2.669	0.41626	-2.620954559	6.6866
C#CCC1CCN1	1.3763	0.40465	-2.544961931	6.6409
CC(C)(C=C)C=O	2.6269	0.36438	-2.717977354	4.2854
CCON=CCN	1.0968	0.3835	-2.484421346	6.0164
CC#CC(C)O	2.0335	0.43471	-2.215375405	6.4616
COCC=CCN	1.0664	0.39995	-2.706660641	6.3826
CCC(C)C(F)=C	1.4768	0.42372	-2.794516663	7.4934
NC1CCC1N	1.7968	0.40877	-2.369345064	6.6768
NN1C=NCC1=O	3.6966	0.37282	-1.918013589	5.0121
Nc1[nH]cnc1O	1.9404	0.37107	-1.951065342	6.0629
NCCCF	0.7694	0.43312	-1.875027884	6.7877
CCN(C=N)C=N	3.3602	0.36889	-2.434737455	5.718
CC(F)(F)C#C	2.3575	0.46828	-1.618240601	6.5842
FC1CC(=O)C1	1.6654	0.37181	-1.80279496	4.3014
CC(N)CC(F)=C	1.2262	0.40947	-2.589669384	6.8921
CCC1(N)CC1	1.4056	0.42957	-2.565070047	6.9824
CCNN=C(C)C	1.8469	0.36788	-2.826151281	5.9101
NC(C=O)=NO	1.8148	0.29424	-1.514869085	3.6235
CNN(C)C=NO	0.5767	0.35821	-2.255711876	5.9482
N#CCCN1CC1	4.1806	0.43318	-2.391890543	7.606
CC(C)(O)CN	0.9077	0.40925	-2.495168781	6.8266
FC=C1CC=CC1	1.5796	0.39509	-2.354390654	6.5888
CC(C)=CCN	1.5086	0.40212	-2.572445167	6.4549
CC(OC=C)C#C	1.5316	0.39662	-2.433941875	6.5105
CC#CCC#C	0.8183	0.44253	-2.040395068	6.6304
FC1C=NNC1=N	2.225	0.34097	-1.747965229	4.9192
CNC(=O)C=CC	3.5814	0.3649	-2.55136842	4.9928
COCCCC=C	1.2153	0.42461	-2.9108527	7.5334
CC(=O)N(O)C=O	2.0904	0.37577	-1.908741354	5.034
N=CNC=N	1.1373	0.37423	-1.507024664	5.7712
FCC(F)C#N	3.3677	0.47706	-1.452621821	7.2412
Nc1cc(O)on1	4.682	0.38431	-1.796232504	6.5173
O=CC#C	2.8945	0.36153	-1.050046824	3.9199
N=Cn1cnnc1	5.8467	0.36501	-1.811215978	5.4386
CC1(C)CC=CC1	0.189	0.41441	-3.041570325	7.0413
FC=CC1CC1	1.7234	0.41342	-2.077869977	7.187
ON(CC#C)C=N	3.3268	0.39736	-2.001234673	6.2554
CC1CC(O)C1O	2.854	0.43143	-2.620571153	7.4415
CC(=N)N(N)C=O	1.9275	0.38653	-2.132669792	5.3361
NC(=O)C(N)=O	0	0.33656	-1.633574801	4.4039
ON=CC#CCF	1.6241	0.34899	-1.756322324	5.5178
C1C=NN=C1	4.661	0.378	-1.457693973	4.853
Nc1cnc(N)[nH]1	2.5883	0.36843	-2.063222809	6.0607
COC(=C)C=CC	0.5597	0.35034	-2.699573675	5.785
CCc1cnoc1	3.4533	0.3904	-2.293327779	6.4301
CC=C(C)CF	2.0136	0.4141	-2.321258216	7.2172
CC(C)C(C)=CF	1.7551	0.41448	-2.791083886	7.3308
COC(=O)C=O	1.7817	0.32666	-1.655896147	3.4178
OCc1nnco1	3.9138	0.40954	-1.799269005	6.1912
CN(O)C(=O)NO	3.8176	0.38287	-1.854896154	6.5665
NCC(=O)NC=O	5.102	0.36843	-2.074506085	4.7778
C=COC=CC#C	1.5335	0.34257	-2.210907254	5.4022
CC1CC(=O)NO1	3.1099	0.37354	-2.203534092	5.4661
NCC(O)CF	2.5606	0.43804	-2.035793769	7.0306
NN=C(NO)NO	2.772	0.37624	-1.709762527	6.0517
C1CN2N=CCC12	2.9709	0.36182	-2.377641721	5.3453
FC1=COCCC1	2.2801	0.39056	-2.267942296	6.5008
CC(O)C1CCO1	1.5955	0.44864	-2.612303626	7.4259
CC(C)C(=C)CO	1.203	0.41498	-2.928773196	6.9776
CC=C(C#N)C#N	5.3881	0.35344	-1.989288832	5.8336
OC1C(F)C1C=C	1.1623	0.39399	-2.225311661	6.5843
NCC1CC(O)C1	2.3736	0.42248	-2.722611134	6.7197
C=COC1CCC1	1.7433	0.39508	-2.688039492	6.7405
CC1=NOCCO1	2.9683	0.40236	-2.176802152	6.4861
OCC1(F)CC1F	3.382	0.4435	-1.999164952	7.4556
OCC1C=NN=C1	5.1932	0.37287	-2.077471981	4.774
FC1COCC1=O	2.3909	0.35564	-1.963664433	4.0876
CC(F)CC(N)=O	3.6663	0.41307	-2.33671755	5.8392
CC#CC(=O)C=C	4.0708	0.34221	-2.247771827	3.7893
C1COCC=NN1	2.5543	0.36637	-2.283776588	5.4738
CC1CC1C#C	1.1172	0.43723	-2.28534162	6.3399
C1CC=COC=C1	1.0098	0.37091	-2.49197643	5.6402
CC1N=CNC1=O	2.5249	0.37832	-2.161295126	5.0506
CN(NC=N)C=N	4.4066	0.39596	-2.204582992	6.3541
OC(C#C)C1CN1	3.061	0.41217	-2.222930325	6.5695
CNC(C=O)C=O	1.9245	0.33805	-2.206673581	4.0577
CC(=C)CC=CF	1.3935	0.40312	-2.557715365	6.9602
CC(CF)C=NN	0.919	0.37354	-2.36869709	6.0019
CC(N)CCF	2.9606	0.42612	-2.347530743	6.8411
N=CNNC=N	4.5063	0.3871	-1.745428185	6.4196
COCC#CCN	0.4102	0.42083	-2.453429415	6.4493
CC1(CO)CCN1	3.0031	0.42125	-2.725104956	6.935
CC1C(C)C1C#N	4.7599	0.46034	-2.615673975	7.2362
CC(C)(O)C=NO	1.8541	0.40344	-2.389501498	6.1505
C#CC1=NN=CC1	4.648	0.34078	-1.914239477	4.4452
CCCOC=CC	0.973	0.40775	-2.925067384	7.0475
CC(=C)C#CC#N	5.2462	0.34127	-2.140982227	4.871
FC(CC=O)C#N	4.5018	0.38677	-1.856983739	4.4212
CC(CF)=CC#C	1.3553	0.35864	-2.308930743	5.5693
N1C2C=CC=CC12	1.3501	0.333	-2.379441424	4.8247
CCC1CC=CO1	1.0825	0.39073	-2.723605065	6.3919
CCCC#CC#N	5.5775	0.40212	-2.370212436	5.278
CC1C(C)C1C	0.0124	0.45817	-2.769620176	8.1675
C=C1NC(=N)CO1	1.8457	0.36338	-2.121162042	6.2135
Fc1coc(=O)[nH]1	3.5876	0.39136	-1.583362256	6.7758
CCC1(CO)CN1	3.2165	0.43537	-2.718433207	7.4174
CCC1CC1(F)F	2.2787	0.47593	-2.329397307	8.3586
COC1CC(C)C1	1.1397	0.4443	-2.915150839	7.6448
C1CC2NCC2O1	1.5579	0.42112	-2.500534175	6.7347
OC1C2OCOC12	1.8247	0.40943	-2.058660122	6.7447
CON=CC1CC1	0.6633	0.37405	-2.446723069	5.9709
NN=C1NCCN1	2.4706	0.37631	-2.228508017	6.1106
CCC(C)C(C)N	1.2056	0.41972	-3.271872788	6.7355
CCC(C)O	1.6188	0.45598	-2.226590841	7.5876
CNC1CC(N)C1	1.8432	0.40052	-2.823698775	6.4817
CN(N)C(C)=O	2.8423	0.39627	-2.074986166	5.8694
C=C1C=CC2NC12	1.5474	0.33944	-2.36542695	4.952
C=C1CNN=C1	2.1528	0.31142	-1.922737478	4.6135
CC1CCC1C#N	4.3841	0.47832	-2.619295988	7.5889
NN(C=C)C(N)=O	4.0041	0.37516	-2.141721516	6.3568
CCC(NC)C#N	3.1029	0.4177	-2.637060804	6.7269
CCc1ncno1	2.0736	0.41208	-2.114011917	6.3025
FF	0	0.50527	-0.05719153	4.9444
C=CC(=O)C=C	2.4951	0.32683	-2.024177174	3.4095
C=COC(=C)C=O	2.7999	0.32382	-2.168232421	3.8512
OCCCC#C	1.1705	0.45374	-2.205263223	6.716
CC(CF)C=O	2.3763	0.37818	-2.023623982	4.268
CNC=NC=NO	3.7151	0.32681	-2.085254119	5.2972
OCC1NC1C#N	6.6169	0.43816	-2.079985495	7.0885
OCC1OC1C#C	1.9802	0.43458	-2.112828359	6.2966
Nc1c[nH]oc1=N	2.7815	0.32385	-1.878563599	5.0768
CCC1CC(=O)C1	3.2803	0.3721	-2.728662485	4.334
CC(C)(O)CCO	3.6541	0.42503	-2.855036183	7.6978
CC1C(N)C1CN	0.9116	0.40743	-2.825862978	6.5663
CNC(=O)C(N)=N	2.3164	0.34603	-2.173924209	4.8022
Cn1oncc1=N	0.6395	0.31127	-1.83231716	4.7033
CCNC(C)CO	3.0373	0.41544	-2.952632333	6.7342
COCC(N)C=C	2.1043	0.40065	-2.708148304	6.4041
CC(O)C(F)CO	0.7505	0.45706	-2.395505003	7.7721
FC=C(F)CC=C	2.5445	0.39667	-2.094146797	6.6463
OCCNNC=O	5.5769	0.40496	-2.221177057	5.7673
Nn1ncoc1=N	1.2933	0.35679	-1.686632907	5.8814
CC(C)(F)CC#C	2.0506	0.45211	-2.544454658	6.6702
CC=CC(=C)C=O	3.427	0.3113	-2.491731051	3.6828
Oc1nn[nH]c1F	1.8699	0.3611	-1.443608692	6.0679
CCC(C)CC#N	4.0836	0.48882	-2.853128248	7.8298
NCC(CN)CO	3.3207	0.41896	-2.756075167	6.709
COC(=NO)C#C	1.9816	0.34494	-1.890491409	5.6722
O=c1[nH]cc[nH]1	4.0052	0.37379	-1.701640924	6.22
CC(=C)CC(O)=O	1.5144	0.40218	-2.449671574	5.982
CN=C(CO)NN	1.8552	0.38702	-2.309689919	5.9691
C#Cc1cc[nH]c1	2.9464	0.36722	-2.166702384	5.8122
CC#CCCC#N	4.54	0.43644	-2.373534834	6.6481
C#CC1=NOCO1	2.3401	0.34208	-1.68569089	5.2405
CCCN(O)C=O	3.6586	0.38648	-2.405172265	5.7055
NC(N)=CC(O)=O	4.9761	0.33752	-2.079174996	5.5965
FCC=CC#C	1.6289	0.36247	-1.833635714	5.5034
COC(=C)C=C	0.9402	0.35115	-2.226198739	5.7575
CONC(C)=N	3.1083	0.41672	-2.02118808	6.4344
OCC1CC1F	3.2276	0.45872	-1.990871781	7.5308
FCCC(F)C=O	1.9584	0.37262	-2.034462741	4.216
CC1C(C)C1(F)F	2.3582	0.46143	-2.330596684	8.0715
C=CC1CCCO1	1.6202	0.41607	-2.71262096	6.9707
CC1COC(C)C1	1.4914	0.4459	-2.950720032	7.8138
O=CCCCC#N	3.3833	0.38366	-2.327500905	4.4174
CON=CN1CC1	1.5063	0.36853	-2.232450766	5.9957
O=CC1=NN=CC1	2.8364	0.32947	-1.875724945	3.5857
O=C1CC=CCO1	4.543	0.40551	-2.226926945	5.8073
COC=CNC=N	3.5948	0.3671	-2.301392035	5.8865
NC(=O)N(O)C=C	3.4803	0.37704	-2.003433627	6.1706
COC(=N)NC=O	5.4329	0.39818	-2.051665874	5.2801
CC(N)C(N)=O	3.7334	0.39032	-2.119346042	5.7182
CNC(C)CO	0.874	0.41418	-2.478376269	6.7443
C1OCOC=CO1	0.604	0.39175	-2.077216964	6.4279
CCNCCCF	1.0065	0.41656	-2.805673763	6.6342
NN(C=N)C=CF	1.9027	0.36166	-1.934765437	6.1652
O=CNN=CC#N	2.6081	0.33535	-1.688071191	5.2579
CCC1(O)CNC1	1.9887	0.4178	-2.718468896	6.6705
N=CNOCC#N	2.6711	0.39117	-1.84822136	6.1135
C=C1CCC(=O)C1	2.7338	0.36512	-2.526082964	4.3291
Cc1cnnnc1	5.7056	0.33444	-1.976693073	3.9774
Cc1cc(O)c[nH]1	2.2313	0.37056	-2.334835834	6.0042
CN=C(C)NO	1.9638	0.38422	-2.021863919	5.6545
COC1CC=NO1	2.8278	0.40216	-2.171385399	6.2836
CC1(COC1)C=C	1.8045	0.41124	-2.68303439	7.2266
OC1C2CCC1O2	2.7837	0.43895	-2.382440012	7.5614
CC1OCC1O	0.7103	0.44505	-2.140633676	7.6016
COC=C(C)F	1.8235	0.39826	-1.994407323	6.8351
CC(C)C#N	4.1636	0.49503	-1.914173504	7.862
CC(F)C1COC1	3.1187	0.43735	-2.464444106	7.3259
NC(=N)C(=C)CO	4.015	0.37538	-2.328014819	5.5128
CC1CC=CC1O	1.7626	0.40865	-2.728555222	6.6898
NC1CC1C=NO	1.6057	0.36972	-2.255745847	6.108
NC=CC(=O)NO	5.6473	0.32925	-1.999706182	5.4981
NN=CNNC=N	3.6999	0.36359	-1.979976794	5.8286
FC(=C)C(=O)C#C	4.1534	0.34521	-1.778484733	3.8366
CC(F)CC(C)F	2.1004	0.51448	-2.57519373	9.6712
OC1CC(O)C1	0.4069	0.44245	-2.145689678	7.4017
CC(ON=C)=NN	2.8625	0.32349	-2.047735368	5.3235
CC(C)C(C)CF	1.9099	0.49541	-3.018820479	9.2748
CC(F)C(F)=CF	1.8191	0.42219	-1.872687187	6.9439
CC#CCNC=N	3.8017	0.39646	-2.375272619	6.3647
Cc1cn[nH]c1	2.3537	0.39861	-1.969201832	6.6329
CCNC1CC1N	2.0682	0.41152	-2.819629239	6.6529
COCC=O	3.0149	0.38051	-1.679118063	4.3077
CC(O)C(F)=C	1.4329	0.4228	-2.010088628	7.5575
Cc1coc(N)c1	1.5612	0.36161	-2.328917348	5.8439
Nc1ncn(N)n1	2.0616	0.36643	-1.830052596	6.1105
OC12CCN(C1)C2	2.2501	0.40926	-2.48928341	7.0607
CC1OCOCO1	2.1597	0.46316	-2.31816163	8.2684
OC1C2CNCC12	2.2551	0.39478	-2.504742035	6.5171
C=C1CC=NN=C1	4.526	0.32422	-2.160703975	3.7961
Nc1nncn1O	5.2618	0.38311	-1.673012012	6.3416
O=CCCCC=O	0.8487	0.37515	-2.424854214	4.2866
ON=C(CF)C=C	1.3188	0.3406	-2.01032078	5.4728
ONC(=N)C(F)F	2.3889	0.39937	-1.594603871	6.1951
CN1CCCC1=N	3.0914	0.38364	-2.657979143	6.4142
C=CNC(=N)C#N	4.8684	0.32902	-1.995802387	5.318
NCCC(N)=O	3.2849	0.39739	-2.112451047	5.8404
OC1C2OC1C=C2	2.0441	0.39041	-2.131720434	5.8541
CCC(=C)CCF	1.3272	0.41491	-2.787595208	7.1508
CNN(C=O)C=O	2.5878	0.36599	-2.025427589	4.7338
ON=C(C=O)C=O	5.0068	0.30271	-1.640189899	3.3787
CC#CCC=O	3.0517	0.36976	-2.003447326	4.3391
CCCCCN	1.238	0.42631	-2.800194062	6.7018
CCC(N)C(O)=O	2.727	0.39559	-2.473901981	5.7982
C1CC2CNCC12	1.2384	0.40672	-2.786018448	6.3667
Fc1c[nH]cc1F	4.1466	0.39114	-1.71800079	6.2329
Cc1cnco1	2.2033	0.38807	-1.867175544	6.3735
CCC(C)(N)C=C	1.3515	0.40827	-3.040510735	6.6365
CNC(C)CCF	2.4365	0.41161	-2.804622247	6.5564
CCC(=O)NO	3.2348	0.39346	-1.948723296	6.1108
NN(C=N)C(N)=O	5.3705	0.39905	-1.95339325	6.1116
COC(=C)C(F)=C	2.1602	0.35554	-2.241455363	5.856
FC12CCC(C1)C2	1.9217	0.4885	-2.575518834	9.033
Oc1cc(F)n[nH]1	4.0725	0.40075	-1.672682488	6.6446
CC(O)CCC=C	1.5574	0.42154	-2.929765848	7.4748
CC(C#C)C(F)F	2.3459	0.46029	-2.088774222	6.6967
CC1OCC2OC12	2.2843	0.46214	-2.393120609	8.1081
NN=C1CCNC1	2.729	0.37356	-2.412101109	5.854
